id,idLicitacion,ordenCompra,estado,rutCliente,referencia,fecha,plazo,usuario
7460,4364-11-COT24,,Pendiente,69.141.401-9,ADQUISICIÃ“N DE MATERIALES PARA SALAS SENSORIALES PROGRAMA INTEGRACIÃ“N,2024-02-01T00:00:00.000Z,7 DIAS HABILES,Anny
7461,2833-162-COT24,,Pendiente,61.930.600-7,2833-162-COT24,2024-02-01T00:00:00.000Z,5 DIAS,Cinthia 
7463,1002772-322-COT24,,Pendiente,61.608.205-1,PLANCHAS TATAMI GOMA EVA 1MTX1MTX2.5CM ESPESOR//TATAMI GOMA 1MTX1MTX2CM ESPESOR,2024-02-01T00:00:00.000Z,3 DIAS HABILES,Anny
7467,934-2-LE24,,Pendiente,61.107.000-4,934-2-LE24,2024-02-01T00:00:00.000Z,7 DIAS,Cinthia 
9296,3870-196-COT24,,No Adjudicada,69.141.601-1,3870-196-COT24,2024-07-31T00:00:00.000Z,4 a 7 DIAS,Cinthia 
7469,900-89-COT24,,Pendiente,61.979.910-0,COMPRA MATERIALES JARDIN INFANTIL,2024-02-02T00:00:00.000Z,3 DIAS HABILES,Anny
7470,2548-46-COT24,,Pendiente,61.955.000-5,"ADQ. DE MATERIAL DIDÃCTICO PARA EL DESARROLLO DEL LENGUAJE, SALA SET CESFAM PADRE LAS CASAS",2024-02-02T00:00:00.000Z,10 DIAS HABILES,Anny
7471,4013-10-COT24,,Pendiente,69.060.800-6,4013-10-COT24,2024-02-02T00:00:00.000Z,5 DIAS,Cinthia 
7472,2115-38-COT24,,Pendiente,65.061.030-K, 2115-38-COT24,2024-02-02T00:00:00.000Z,2 DIAS,Cinthia 
7473,2361-36-COT24,,Pendiente,69.150.800-5,JUEGOS DIDACTICOS ESCUELA SANTA CLARA,2024-02-02T00:00:00.000Z,10 DIAS HABILES,Anny
7474,1177296-7-COT24,,Pendiente,62.000.890-7,MATERIAL TERAPEUTICO,2024-02-06T00:00:00.000Z,7 DIAS HABILES,Anny
7475,1394-70-COT24,,Pendiente,69.254.800-0,1394-70-COT2,2024-02-02T00:00:00.000Z,3 dias,Cinthia 
7476,1057440-559-COT24,,Pendiente,61.606.403-7,1057440-559-COT24,2024-02-02T00:00:00.000Z,5 DIAS,Cinthia 
7486,923000-9-COT24,,Pendiente,69.081.400-5,923000-9-COT24,2024-02-02T00:00:00.000Z,5 DIAS,Cinthia 
7480,1312459-19-COT24,,Pendiente,65.039.239-6,1312459-19-COT24,2024-02-02T00:00:00.000Z,2 DIAS,Cinthia 
7481,4074-43-COT24,,Pendiente,69.150.902-8,4074-43-COT24,2024-02-02T00:00:00.000Z,5 dias,Cinthia 
7482,1057299-13-COT24,,Pendiente,69.130.601-1,COMPRA DE JUEGOS DE MESA PARA ESC. MESAMAVIDA ORD.02,2024-02-02T00:00:00.000Z,10 DIAS HABILES,Anny
7483,1075963-163-COT24,,Pendiente,61.606.001-5,1075963-163-COT24,2024-02-02T00:00:00.000Z,5 DIAS,Cinthia 
7484,4074-42-COT24,,Pendiente,69.150.902-8,4074-42-COT24,2024-02-02T00:00:00.000Z,5 DIAS,Cinthia 
7485,2793-96-COT24,,Pendiente,69.255.400-0,compra articulos de estimulacion cognitiva ofi. inclusion social,2024-02-02T00:00:00.000Z,7 DIAS HABILES,Anny
7487,2199-52-COT24,,Pendiente,61.608.403-8,2199-52-COT24,2024-02-02T00:00:00.000Z,3 DIAS,Cinthia 
7488,4548-4-L124,,Pendiente,69.060.700-K,4548-4-L12,2024-02-02T00:00:00.000Z,7 A 10 DIAS,Cinthia 
7489,3445-92-COT24,,Pendiente,69.051.300-5,3445-92-COT24,2024-02-02T00:00:00.000Z,1 DIA,Cinthia 
7490,4766-50-COT24,,Pendiente,69.060.200-8,"ADQUISICION DE MATERIAL DICATICO, NUEVO CENTRO DE SALUD",2024-02-05T00:00:00.000Z,10 DIAS HABILES,Anny
7491,4074-35-COT24,,Pendiente,69.150.902-8,ADQUISICION MATERIALES DIDACTICOS VARIOS DE ENSEÃ‘ANZA PARA ESCUELA P. PEDRO CAMPOS MENCHACA,2024-02-03T00:00:00.000Z,10 DIAS HABILES,Anny
7492,4034-98-COT24,,Pendiente,69.160.501-9,"MATERIAL DIDÃCTICO PARA ESCUELA E-831, SEGÃšN ADJUNTO",2024-02-05T00:00:00.000Z,10 DIAS HABILES,Anny
7493,854-2-LE24,,Pendiente,70.072.600-2,AdquisiciÃ³n de materiales fungibles para Jardines Infantiles JUNJI RegiÃ³n de AysÃ©n	,2024-02-05T00:00:00.000Z,15 DIAS CORRIDOS,Anny
7496,3826-54-COT24,,No Adjudicada,69.261.400-3,"Material didÃ¡ctico, Liceo Bicentenario Paul Harris",2024-02-05T00:00:00.000Z,10 DIAS HABILES,Anny
7498,2289-74-COT24,,Pendiente,69.220.700-9,MOBILIARIO RINCON INFANTIL,2024-02-05T00:00:00.000Z,12 DIAS HABILES,Anny
7499,3443-46-COT24,,Pendiente,69.210.500-1,ADQUISICION DE JUEGOS DIDÃCTICOS Y DE MESA PARA NIÃ‘OS(AS) DEL PRGRAMA DE 4 A 7 ESTIVAL,2024-02-05T00:00:00.000Z,10 DIAS HABILES,Anny
7500,3695-60-COT24,,No Adjudicada,69.100.300-0,"MATERIAL DIDÃCTICO, ESCUELA LOS ALISOS, FONDOS INTEGRACIÃ“N",2024-02-05T00:00:00.000Z,12 DIAS HABILES,Anny
7501,2462-13-COT24,,Pendiente,69.070.300-9,2462-13-COT24,2024-02-05T00:00:00.000Z,10 DIAS,Cinthia 
7502,1211631-2-COT24,,Pendiente,69.180.100-4,1211631-2-COT24,2024-02-05T00:00:00.000Z,5 diias,Cinthia 
7503,1214069-3-L124,,Pendiente,70.878.100-2,1214069-3-L124,2024-02-05T00:00:00.000Z,10 DIAS,Cinthia 
7504,2485-36-COT24,,Pendiente,69.071.302-0,2485-36-COT24,2024-02-05T00:00:00.000Z,3 DIAS,Cinthia 
7505,439-51-COT24,,Pendiente,69.110.200-9,ADQ. DE COLCHONETAS PARA MUDAR SALA CUNA RACIMITO DE NIÃ‘OS,2024-02-06T00:00:00.000Z,10 DIAS HABILES,Anny
7506,3305-70-COT24,,Pendiente,69.141.801-4,MATERIALES DIDÃCTICOS PARA EL DEPARTAMENTO DE MATEMÃTICAS DE LA ESCUELA D-1228 DE HUÃ‰PIL.,2024-02-06T00:00:00.000Z,10 DIAS HABILES,Anny
7507,1437-129-COT24,,Pendiente,69.220.300-3,1437-129-COT24,2024-02-06T00:00:00.000Z,5 DIAS,Cinthia 
7508,1214102-125-COT24,,Pendiente,70.835.200-4,1214102-125-COT24,2024-02-06T00:00:00.000Z,5 DIAS,Cinthia 
7509,1638-18-COT24,,Pendiente,69.250.500-K,"adquisiciones de insumos didÃ¡cticos para Prog. Sala de rehabilitaciÃ³n con base comunitaria, DIDECO, sm004064/001709",2024-02-06T00:00:00.000Z,10 DIAS HABILES,Anny
7510,1736-165-COT24,,Pendiente,69.255.300-4,1736-165-COT24,2024-02-06T00:00:00.000Z,2 a 5 DIAS,Cinthia 
7511,1829-5-COT24,,Pendiente,61.008.000-6, 1829-5-COT24 ,2024-02-06T00:00:00.000Z,3 dias,Cinthia 
7512,2833-205-COT24,,Pendiente,61.930.600-7,ADQUISICION DE JUEGOS DIDACTICOS PARA ADULTOS MAYORES,2024-02-06T00:00:00.000Z,10 DIAS HABILES,Anny
7513,3884-119-COT24,,Pendiente,69.040.600-4,ADQUISICION DE JUEGOS DIDACTICOS PARA ADULTOS MAYORES,2024-02-06T00:00:00.000Z,10 DIAS HABILES,Anny
7514,2778-54-COT24,,Pendiente,69.081.200-2,MATERIAL DIDACTICO ESCUELA TERESA NARETTO Y LICEO LUIS URBINA,2024-02-06T00:00:00.000Z,ENTRE EL 26 DE FEBRERO Y EL 08 DE MARZO DEL 2024,Anny
7515,4343-44-COT24,,Pendiente,61.606.912-8,JUEGOS DIDACTICOS. SALA CUNA JARDÃN INFANTIL. ADJUNTAR COTIZACIÃ“N Y DETALLES TÃ‰CNICOS,2024-02-09T00:00:00.000Z,10 DIAS HABILES,Anny
7516,1110404-24-COT24,,Pendiente,62.000.660-2,"ADQUISICIÃ“N DE RECURSOS DIDÃCTICOS, PARA LA ESCUELA AMÃ‰RICA DEL SERVICIO LOCAL DE EDUCACIÃ“N PÃšBLICA DE CHINCHORRO",2024-02-07T00:00:00.000Z,6 DIAS HABILES,Anny
7517,4343-47-COT24,,Pendiente,61.606.912-8,COLCHONETAS de espuma alta densidad (D-30) Tapizadas en Covernyl. colchoneta de 190 cm X 140 cm x 10 cm,2024-02-08T00:00:00.000Z,10 DIAS HABILES,Anny
7518,1057299-19-COT24,,Pendiente,69.130.601-1,compra de juegos de mesa para esc. mesamavida ord.02,2024-02-07T00:00:00.000Z,10 DIAS HABILES,Anny
7519,3947-51-COT24,,Pendiente,69.151.400-5,3947-51-COT24,2024-02-07T00:00:00.000Z,4 DIAS,Cinthia 
7521,1437-153-COT24,,Pendiente,69.220.300-3,"ADQUISICION DE IMPLEMENTOS TERAPÃ‰UTICOS, LÃšDICOS Y SENSORIALES PARA USUARIOS Y USUARIAS DE LA CASA DE LA INCLUSIÃ“N.",2024-02-07T00:00:00.000Z,10 DIAS HABILES,Anny
7523,1343644-13-COT24,,Pendiente,69.253.500-6,1343644-13-COT24,2024-02-07T00:00:00.000Z,15 DIAS,Cinthia 
7524,1398-41-COT24,,Pendiente,61.606.800-8,MOBILIARIO UNIDADES EDUCATIVAS,2024-02-08T00:00:00.000Z,15 DIAS HABILES,Anny
7552,1317925-2-L124,,No Adjudicada,62.000.660-2,ADQUISICIÃ“N DE MATERIAL DIDÃCTICO PARA JARDÃN INFANTIL INTI JALSU Y JARDÃN INFANTIL MIS PRIMEROS PASOS PERTENECIENTE A SLEP CHINCHORRO	,2024-02-12T00:00:00.000Z,10 DIAS HABILES,Anny
7525,3826-58-COT24,,Pendiente,69.261.400-3,Material didÃ¡ctico Liceo Paul Harris,2024-02-07T00:00:00.000Z,10 DIAS HABILES,Anny
7527,2738-35-COT24,,Pendiente,69.050.600-9,MATERIAL DIDACTICO PARA EE.EE DEL PROGRAMA PIE DE LA DAEM DE SAN FELIPE.,2024-02-08T00:00:00.000Z,5 DIAS HABILES,Anny
7528,4468-6-COT24,,Pendiente,69.253.200-7,4468-6-COT24,2024-02-08T00:00:00.000Z,5 dias,Cinthia 
7529,2763-105-COT24,,Pendiente,61.607.700-7,2763-105-COT24,2024-02-08T00:00:00.000Z,4 DIAS,Cinthia 
7530,923000-13-COT24,,Pendiente,69.081.400-5,PUFF DE ECOCUERO PARA COLEGIO GULTRO COMUNA DE OLIVAR,2024-02-08T00:00:00.000Z,5 DIAS HABILES,Anny
7531,578459-85-COT24,,Pendiente,70.937.200-9,578459-85-COT24,2024-02-08T00:00:00.000Z,4 A 6 DIAS,Cinthia 
7532,3695-65-COT24,,Pendiente,69.100.300-0,"MATERIAL DIDÃCTICO, ESCUELA SUSANA MONTES VELASCO, PROGRAMA PIE.",2024-02-08T00:00:00.000Z,10 DIAS HABILES,Anny
7533,2733-1-LE24,,No Adjudicada,69.071.700-K,ADQ.E INST.IMPLEMENTOS ESTIMULACIÃ“N Y MOBILIARIO	,2024-02-08T00:00:00.000Z,20 DIAS HABILES,Anny
7534,1274907-4-L124,,Pendiente,71.299.000-7, 1274907-4-L124,2024-02-08T00:00:00.000Z,15 A 20 DIAS,Cinthia 
7536,2409-172-COT24,,Pendiente,69.170.101-8,ADQ. JUEGOS DIDACTICOS PARA ALUMNAS ESCUELA D-953,2024-02-09T00:00:00.000Z,10 DIAS HABILES,Anny
7537,2409-173-COT24,,Pendiente,69.170.101-8,ADQ. MATERIAL ENSEÃ‘ANZA PARA ALUMNAS ESCUELA D-953,2024-02-09T00:00:00.000Z,10 DIAS HABILES,Anny
7538,1638-45-COT24,,Pendiente,69.250.500-K,,2024-02-09T00:00:00.000Z,,Anny
7540,439-69-COT24,,Pendiente,69.110.200-9,COMPRA DE COLCHONETA MUDADOR PARA SALA CUNA LOS PEQUENCITOS.,2024-02-09T00:00:00.000Z,10 DIAS HABILES,Anny
7541,2298-30-COT24,,Pendiente,69.110.100-2,2298-30-COT24,2024-02-09T00:00:00.000Z,2 DIAS,Cinthia 
7542,2471-5-LE24,,No Adjudicada,69.140.900-7,MATERIAL DIDÃCTICO DE ENSEÃ‘ANZA: CLÃSICOS,2024-02-09T00:00:00.000Z,10 DIAS HABILES,Anny
7543,2471-5-LE24-1,,No Adjudicada,69.140.900-7,"MATERIAL DIDÃCTICO DE ENSEÃ‘ANZA: CARTAS, LÃMINAS Y OTROS",2024-02-09T00:00:00.000Z,10 DIAS HABILES,Anny
7544,2358-38-COT24,,Pendiente,69.150.800-5,2358-38-COT24,2024-02-09T00:00:00.000Z,5 DIAS,Cinthia 
7545,3051-1-LE24,,Pendiente,69.252.500-0,3051-1-LE24,2024-02-09T00:00:00.000Z,15 DIAS,Cinthia 
7546,3051-1-LE24_4,,Pendiente,69.252.500-0,3051-1-LE24_4,2024-02-09T00:00:00.000Z,15 DIAS,Cinthia 
7547,4396-3-COT24,,Pendiente,60.703.000-6,Compra Material didÃ¡ctico y pedagÃ³gico,2024-02-09T00:00:00.000Z,10 DIAS HABILES,Anny
7549,2833-211-COT24,,Pendiente,61.930.600-7, 2833-211-COT24,2024-02-09T00:00:00.000Z,5 DIAS,Cinthia 
7550,5153-301-COT24,,Pendiente,60.910.000-1,5153-301-COT24,2024-02-09T00:00:00.000Z,5 DIAS,Cinthia 
7551,2733-61-COT24,,Pendiente,69.071.700-K,2733-23-COT24,2024-02-12T00:00:00.000Z,1,Anny
7553,872535-46-COT24,,Pendiente,69.100.300-0,872535-46-COT24 ,2024-02-12T00:00:00.000Z,4  DIAS,Cinthia 
7554,1057389-292-COT24,,Pendiente,61.602.229-6, 1057389-292-COT24,2024-02-12T00:00:00.000Z,3 DIAS,Cinthia 
7555,952752-28-COT24,,Pendiente,74.269.500-K,952752-28-COT24,2024-02-12T00:00:00.000Z,5 DIAS,Cinthia 
7556,3036-17-COT24,,Pendiente,69.060.200-8,3036-17-COT24,2024-02-12T00:00:00.000Z,5 dias,Cinthia 
7557,3928-16-COT24,,Pendiente,69.091.201-5,3928-16-COT24,2024-02-12T00:00:00.000Z,5 DIAS,Cinthia 
7559,1113403-4-LE24,,Pendiente,62.000.650-5,,2024-02-12T00:00:00.000Z,,Cinthia 
7560,2864-26-COT24,,Pendiente,69.210.400-5,Material Didactico Jardin Los Pececitos,2024-02-13T00:00:00.000Z,7 DIAS HABILES,Anny
7561,2484-142-COT24,,Pendiente,69.071.301-2,ADQUISICIÃ“N DE JUEGOS DIDACTICOS,2024-02-13T00:00:00.000Z,7 DIAS HABILES,Anny
7562,3945-11-COT24,,Pendiente,69.160.400-4,MATERIAL DIDACTICO,2024-02-13T00:00:00.000Z,7 DIAS HABILES,Anny
9350,4201-535-COT24,,No Adjudicada,69.073.900-3,4201-535-COT24,2024-08-07T00:00:00.000Z,5 DIAS,Cinthia 
7563,2788-86-COT24,,Pendiente,69.072.600-9,JUEGOS DE MESA,2024-02-13T00:00:00.000Z,5 DIAS HABILES,Anny
7564,2833-220-COT24,,Pendiente,61.930.600-7,MATERIAL DIDACTICO PARA LA GESTION EDUCATIVA COLEGIO REPUBLICA DE MEXICO,2024-02-13T00:00:00.000Z,7 DIAS HABILES,Anny
7565,2680-27-COT24,,Pendiente,69.255.500-7,MATERIALES DIDACTICOS TRAYECTORIA,2024-02-13T00:00:00.000Z,7 DIAS HABILES,Anny
7566,3244-106-COT24,,Pendiente,69.073.500-8,3244-106-COT24,2024-02-13T00:00:00.000Z,3 dias,Cinthia 
7567,3415-21-COT24,,Pendiente,61.936.700-6, 3415-21-COT24,2024-02-13T00:00:00.000Z,5 DIAS,Cinthia 
7568,1704-420-COT24,,Pendiente,61.606.608-0,1704-420-COT2,2024-02-13T00:00:00.000Z,3 DIAS,Cinthia 
7570,1057499-41-COT24,,Pendiente,61.608.108-K,1057499-41-COT24,2024-02-13T00:00:00.000Z,2 DIAS,Cinthia 
7572,2281-307-COT24,,Pendiente,69.200.100-1, 2281-307-COT24,2024-02-13T00:00:00.000Z,5 DIAS,Cinthia 
7573,3928-9-COT24,,Pendiente,69.091.201-5,3928-9-COT24,2024-02-13T00:00:00.000Z,2 DIAS,Cinthia 
7574,3013-125-COT24,,Pendiente,69.130.800-6,3013-125-COT2,2024-02-13T00:00:00.000Z,3 DIAS,Cinthia 
7575,2656-24-LE24,,Pendiente,69.150.100-0,ADQUISICIÃ“N MATERIAL SENSORIAL	,2024-02-15T00:00:00.000Z,4 DIAS CORRIDOS,Anny
7577,1110404-41-COT24,,Pendiente,62.000.660-2,COMPRA DE JUEGOS TERAPEUTICOS PARA ESCUELA GENERAL JOSE MIGUEL CARRERA,2024-02-14T00:00:00.000Z,5 DIAS HABILES,Anny
7578,2675-77-COT24,,Pendiente,69.080.500-6,2675-77-COT24,2024-02-14T00:00:00.000Z,3 DIAS,Cinthia 
7579,893366-13-COT24,,Pendiente,15.732.287-7,Materiales Didacticos para OLN,2024-02-14T00:00:00.000Z,5 DIAS HABILES,Anny
7581,2065-92-COT24,,Pendiente,61.602.299-7,2065-92-COT24,2024-02-14T00:00:00.000Z,5 DIAS,Cinthia 
7582,2427-228-COT24,,Pendiente,69.060.900-2,2427-228-COT24,2024-02-14T00:00:00.000Z,5 DIAS,Cinthia 
7583,1642-126-COT24,,Pendiente,61.602.125-7,1642-126-COT24,2024-02-14T00:00:00.000Z,5 DIAS,Cinthia 
7584,3928-10-COT24,,Pendiente,69.091.201-5,3928-10-COT24,2024-02-14T00:00:00.000Z,2 DIAS,Cinthia 
7587,3944-29-COT24,,Pendiente,69.091.500-6,3944-29-COT24,2024-02-14T00:00:00.000Z,3 DIAS,Cinthia 
7589,2800-4-COT24,,Pendiente,69.051.100-2,PROTECTORES AUDITIVOS - PROGRAMA DE INTEGRACIÃ“N ESCOLAR (P..I.E.) LOS ANDES,2024-02-15T00:00:00.000Z,3 DIAS HABILES,Anny
7590,2733-64-COT24,,Pendiente,69.071.700-K,SC 4611 - ADQUISICIÃ“N MATERIAL PARA LA ENSEÃ‘ANZA - ESCUELA REPÃšBLICA CHECA.,2024-02-15T00:00:00.000Z,5 DIAS HABILES,Anny
7591,2361-41-COT24,,Pendiente,69.150.800-5,"MATERIALES PARA TRABAJO PSICOLOGAS PIE, ESCUELA CORNETA CABRALES DE TALCAHUANO",2024-02-15T00:00:00.000Z,10 DIAS HABILES,Anny
7592,3604-41-COT24,,Pendiente,69.170.501-3,MATERIAL DIDACTICO ESC. AURORA DE ENERO,2024-02-15T00:00:00.000Z,10 DIAS HABILES,Anny
7593,2833-240-COT24,,Pendiente,61.930.600-7,MATERIAL DIDACTICO PARA LA GESTION EDUCATIVA COLEGIO REPUBLICA DE MEXICO,2024-02-15T00:00:00.000Z,7 DIAS HABILES,Anny
7594,4051-29-COT24,,Pendiente,69.252.600-7,4051-29-COT24,2024-02-15T00:00:00.000Z,5 DIAS,Cinthia 
7595,2833-238-COT24,,Pendiente,61.930.600-7,MATERIAL DIDACTICO PARA GESTION EDUCATIVO COLEGIO REPUBLICA DE MEXICO,2024-02-15T00:00:00.000Z,5 DIAS HABILES,Anny
7596,2833-241-COT24,,Pendiente,61.930.600-7,2833-241-COT24,2024-02-15T00:00:00.000Z,5 DIAS,Cinthia 
7597,2599-12-COT24,,Pendiente,73.568.600-3,MATERIAL DIDÃCTICO MONTESSORI,2024-02-15T00:00:00.000Z,10 DIAS HABILES,Anny
7600,2833-244-COT24,,Pendiente,61.930.600-7,2833-244-COT24,2024-02-15T00:00:00.000Z,3 DIAS,Cinthia 
7601,2734-198-COT24,,Pendiente,69.071.700-K,2734-198-COT24,2024-02-15T00:00:00.000Z,5 DIAS,Cinthia 
7602,4965-7-COT24,,Pendiente,69.091.300-3,4965-7-COT24,2024-02-15T00:00:00.000Z,4 DIAS,Cinthia 
7604,1256505-13-COT24,,Pendiente,71.015.300-0,1256505-13-COT24,2024-02-15T00:00:00.000Z,5 dias,Cinthia 
7609,4152-29-LE24,,No Adjudicada,69.264.400-K,IMPLEMENTACION TALLERES ARTISTICOS	,2024-02-16T00:00:00.000Z,3 DIAS CORRIDOS,Anny
7610,2409-207-COT24,,Pendiente,69.170.101-8,ADQUISICION DE MATERIAL DIDACTICO ALUMNOS PIE ESCUELA F-900,2024-02-16T00:00:00.000Z,10 DIAS HABILES,Anny
7611,4301-22-COT24,,Pendiente,69.050.400-6,4301-22-COT2,2024-02-16T00:00:00.000Z,5 DIAS,Cinthia 
7612,2713-111-COT24,,Pendiente,69.240.100-K,"SOL-67-DIDECO -HEPI,ADQUISICION DE MATERIAL DIDACTICO",2024-02-16T00:00:00.000Z,15 DIAS HABILES ,Anny
7613,3300-32-COT24,,Pendiente,69.100.500-3, 3300-32-COT24,2024-02-16T00:00:00.000Z,7 dias,Cinthia 
7614,2721-80-COT24,,No Adjudicada,69.072.500-2,"AdquisiciÃ³n materiales Didactivos, Adulto Mayor 2024",2024-02-16T00:00:00.000Z,2 DIAS HABILES,Anny
7615,1200-4-LE24,,Pendiente,61.107.000-4,1200-4-LE24,2024-02-16T00:00:00.000Z,15 A 20 DIAS,Cinthia 
7616,3615-9-COT24,,Pendiente,69.041.100-8,MATERIALES DIDÃCTICOS PARA JARDÃN INFANTIL Y SALA CUNA VTF DE SAN MARCOS,2024-02-16T00:00:00.000Z,10 DIAS HABILES,Anny
7617,3688-61-COT24,,Pendiente,69.041.400-7,3688-61-COT24,2024-02-16T00:00:00.000Z,3 DIAS,Cinthia 
7618,2440-128-COT24,,Pendiente,69.100.100-8,,2024-02-16T00:00:00.000Z,,Cinthia 
7621,229-31-L124,,Pendiente,69.141.100-1,"ADQUISICION MATERIAL DIDÃCTICO, MATERIALES DE REPARACIÃ“N Y OTROS PARA LA HABILITACIÃ“N DE LA OFICINA LOCAL DE LA NIÃ‘EZ COMUNA DE COIHUECO	",2024-02-19T00:00:00.000Z,15 DIAS HABILES,Anny
7622,2483-77-COT24,,Pendiente,69.071.300-4,ADQUISICIÃ“N JUEGOS DE MESA,2024-02-19T00:00:00.000Z,5 DIAS HABILES,Anny
7624,2766-187-COT24,,Pendiente,69.072.000-0,Juegos de habilitacion 5-29,2023-02-19T00:00:00.000Z,5 DIAS HABILES,Anny
7625,3955-35-COT24,,Pendiente,69.151.400-5,MATERIAL DIDACTICO SEP. ESC. DIEGO PORTALES,2024-02-19T00:00:00.000Z,7 DIAS HABILES,Anny
7627,3510-100-COT24,,Pendiente,69.220.601-0,MATERIALES DIDACTICOS PIE Escuela Rural Chayahue,2024-02-19T00:00:00.000Z,7 DIAS HABILES,Anny
7629,2361-28-L124,,No Adjudicada,69.150.800-5,ADQUISICIÃ“N DE JUEGOS DE PATIO PARA SALA CUNA DIEGO PORTALES Y SANTA CLARA DE LA COMUNA DE TALCAHUANO	,2024-02-19T00:00:00.000Z,15 DIAS CORRIDOS,Anny
7630,1272565-74-COT24,,Pendiente,61.606.100-3,1272565-74-COT24,2024-02-19T00:00:00.000Z,5 DIAS,Cinthia 
7631,2668-6-COT24,,Pendiente,69.255.600-3,"PTR NÂ°E-38 - ADQUISICION DE MATERIALES DIDACTICOS, PARA EL JARDIN INFANTIL RONDA",2024-02-20T00:00:00.000Z,7 DIAS HABILES,Anny
7632,1057390-22-COT24,,Pendiente,61.955.100-1,1057390-22-COT24,2024-02-20T00:00:00.000Z,5 DIAS,Cinthia 
7633,1057390-23-COT24,,Pendiente,61.955.100-1,1057390-23-COT24,2024-02-20T00:00:00.000Z,5 DIAS,Cinthia 
7634,1057390-21-COT24,,Pendiente,61.955.100-1,1057390-21-COT24,2024-02-20T00:00:00.000Z,5 DIAS,Cinthia 
7636,1057439-460-COT24,,Pendiente,61.606.402-9,DIDÃCTICOS Y OTROS,2024-02-20T00:00:00.000Z,12 DIAS HABILES,Anny
7643,4034-104-COT24,,Pendiente,69.160.501-9,MATERIAL DIDÃCTICO PARA ESCUELA G-815,2023-02-21T00:00:00.000Z,10 DIAS HABILES,Anny
7644,1248027-4-COT24,,Pendiente,60.902.063-6,ADQUISICION DE COLCHONETAS MUDADOR Y SALA DE ESTIMULACION,2024-02-21T00:00:00.000Z,10 DIAS HABILES,Anny
7645,2583-55-COT24,,Pendiente,69.070.900-7,2583-55-COT24,2024-02-21T00:00:00.000Z,10 dias,Cinthia 
7646,3695-90-COT24,,Pendiente,69.100.300-0,"COLCHONETA PARA MUDADOR, ESCUELA MONTERILLA, FONDOS INTEGRACIÃ“N.",2024-02-21T00:00:00.000Z,10 DIAS HABILES,Anny
7647,2599-16-COT24,,Pendiente,73.568.600-3,2599-12-COT24,2024-02-21T00:00:00.000Z,10 DIAS HABILES,Anny
7648,4173-15-COT24,,Pendiente,69.140.100-6,MATERIALES DIDÃCTICOS ESC. EL LLANO,2024-02-21T00:00:00.000Z,10 DIAS HABILES,Anny
7649,2594-158-COT24,,Pendiente,73.568.600-3,2594-158-COT24,2024-02-21T00:00:00.000Z,5 dias,Cinthia 
7650,3554-27-COT24,,Pendiente,69.020.100-3,3554-27-COT24,2024-02-21T00:00:00.000Z,5 DIAS,Cinthia 
7651,2322-62-COT24,,Pendiente,69.030.500-3,IMPLEMENTOS TERAPÃ‰UTICOS,2024-02-21T00:00:00.000Z,15 DIAS HABILES,Anny
7652,3679-32-COT24,,Pendiente,69.051.400-1,3679-32-COT24,2024-02-21T00:00:00.000Z,7 DIAS,Cinthia 
7653,4159-28-COT24,,Pendiente,69.130.700-K,"Colchonetas de descanso junji para jardin y sala cuna Rayito de Sol, Parral.",2024-02-22T00:00:00.000Z,7 DIAS HABILES,Anny
7654,1187104-10-COT24,,Pendiente,61.607.400-8,"COLCHONETAS, CUÃ‘AS, PARA PROYECTO CENTRO SALUD FAMILIAR METODISTA, (MILLARAY), TEMUCO.- FNDR. EQUIPAMIENTO 31.02.005.-",2024-02-28T00:00:00.000Z,20 DIAS HABILES,Anny
7655,3695-94-COT24,,Pendiente,69.100.300-0,3695-94-COT24,2024-02-22T00:00:00.000Z,5 DIAS,Cinthia 
7656,4355-162-COT24,,Pendiente,69.030.600-K,4355-162-COT24,2024-02-22T00:00:00.000Z,5 dias,Cinthia 
7657,4173-17-COT24,,Pendiente,69.140.100-6,JUEGOS DIDÃCTICOS ESC- EL LLANO,2024-02-22T00:00:00.000Z,10 DIAS HABILES,Anny
7658,3877-156-COT24,,Pendiente,69.071.400-0,3877-156-COT24,2024-02-22T00:00:00.000Z,3 DIAS,Cinthia 
7659,4173-25-COT24,,Pendiente,69.140.100-6,4173-25-COT24,2024-02-22T00:00:00.000Z,3 DIAS,Cinthia 
7660,1126922-30-COT24,,Pendiente,62.000.800-1,1126922-30-COT24,2024-02-22T00:00:00.000Z,4 DIAS,Cinthia 
7661,3554-34-COT24,,Pendiente,69.020.100-3,3554-34-COT24,2024-02-22T00:00:00.000Z,7 DIAS,Cinthia 
7662,2923-140-COT24,,Pendiente,69.030.100-8,2923-140-COT24,2024-02-22T00:00:00.000Z,5 DIAS,Cinthia 
7664,2328-44-COT24,,Pendiente,69.220.100-0,2328-44-COT24,2024-02-22T00:00:00.000Z,7 a 10 dias,Cinthia 
7665,1109692-6-LE24,,Pendiente,62.000.760-9,EQUIPAMIENTO PARA LA CARRERA TNS EN PÃRVULO	,2024-02-22T00:00:00.000Z,30 DIAS CORRIDOS,Anny
7666,1161266-209-COT24,,Pendiente,69.141.800-6,1161266-209-COT24,2024-02-23T00:00:00.000Z,5 DIAS,Cinthia 
7669,418-352-COT24,,Pendiente,61.602.279-2,FRO - JUGUETE SENSORIAL ANTI ESTRES Y COJIN AUTISMO SENSORIAL,2024-02-23T00:00:00.000Z,10 DIAS HABILES,Anny
